Short Name,Dataset,Root request,Root request status,Root request priority,Root request done events,Root request total events,Root request output,MiniAOD status,MiniAOD priority,MiniAOD done events,MiniAOD total events,MiniAOD output,NanoAOD status,NanoAOD priority,NanoAOD done events,NanoAOD total events,NanoAOD output,Chained request,Interested PWGs,Tags
Ato2Mu-2HDMPlusS,Ato2Mu-2HDMPlusS_Par-M-8_TuneCP5_13p6TeV_pythia8,EXO-RunIII2024Summer24GS-00104,done,90003,-1,50000,,done,90003,50000,50000,/Ato2Mu-2HDMPlusS_Par-M-8_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,90003,50000,50000,/Ato2Mu-2HDMPlusS_Par-M-8_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,EXO-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremixNoOutput_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00032,EXO,
Ato2Mu-2HDMPlusS,Ato2Mu-2HDMPlusS_Par-M-8_TuneCP5_13p6TeV_pythia8,EXO-RunIII2024Summer24GS-00104,done,90003,-1,50000,,done,90003,50000,50000,/Ato2Mu-2HDMPlusS_Par-M-8_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24MiniAODv6-150X_mcRun3_2024_realistic_v2-v2/MINIAODSIM,done,90003,50000,50000,/Ato2Mu-2HDMPlusS_Par-M-8_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM,EXO-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremixNoOutput_flowRunIII2024Summer24MiniAODv6_flowRunIII2024Summer24NanoAODv15-00032,EXO,
B0sToJPsiK0S-JPsiTo2Mu-K0STo2Pi,B0sToJPsiK0S-JPsiTo2Mu-K0STo2Pi_SVS_Fil-Jpsi-K0S_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00137,done,95005,-1,100000000,,done,95005,119648169,100000000,/B0sToJPsiK0S-JPsiTo2Mu-K0STo2Pi_SVS_Fil-Jpsi-K0S_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,95005,119746717,100000000,/B0sToJPsiK0S-JPsiTo2Mu-K0STo2Pi_SVS_Fil-Jpsi-K0S_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremixNoOutput_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00028,BPH,
B0sToJPsiK0S-JPsiTo2Mu-K0STo2Pi,B0sToJPsiK0S-JPsiTo2Mu-K0STo2Pi_SVS_Fil-Jpsi-K0S_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00137,done,95005,-1,100000000,,done,95005,119687186,100000000,/B0sToJPsiK0S-JPsiTo2Mu-K0STo2Pi_SVS_Fil-Jpsi-K0S_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAODv6-150X_mcRun3_2024_realistic_v2-v2/MINIAODSIM,done,95005,119674530,100000000,/B0sToJPsiK0S-JPsiTo2Mu-K0STo2Pi_SVS_Fil-Jpsi-K0S_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremixNoOutput_flowRunIII2024Summer24MiniAODv6_flowRunIII2024Summer24NanoAODv15-00028,BPH,
B0sToJpsiK0s-SSD-CP,B0sToJpsiK0s-SSD-CP_Fil-Jpsi-Mu-K0s_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00088,done,70016,0,100000000,,done,70016,86813474,100000000,/B0sToJpsiK0s-SSD-CP_Fil-Jpsi-Mu-K0s_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v3/MINIAODSIM,done,70016,86811001,100000000,/B0sToJpsiK0s-SSD-CP_Fil-Jpsi-Mu-K0s_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v3/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00067,BPH,
B0sToJpsiK0s-SSD-CP,B0sToJpsiK0s-SSD-CP_Fil-Jpsi-Mu-K0s_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00088,done,70016,0,100000000,,done,70016,86812880,100000000,/B0sToJpsiK0s-SSD-CP_Fil-Jpsi-Mu-K0s_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAODv6-150X_mcRun3_2024_realistic_v2-v3/MINIAODSIM,done,70016,86812232,100000000,/B0sToJpsiK0s-SSD-CP_Fil-Jpsi-Mu-K0s_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v3/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAODv6_flowRunIII2024Summer24NanoAODv15-00087,BPH,
B0sToJpsiK0s-SSD-CP,B0sToJpsiK0s-SSD-CP_Fil-Jpsi-Mu-K0s_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00092,new,70026,0,60000000,,new,70026,0,60000000,,new,70026,0,60000000,,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00089,BPH,
B0sToJpsiK0s-SSD-CP,B0sToJpsiK0s-SSD-CP_Fil-Jpsi-Mu-K0s_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00092,new,70026,0,60000000,,new,70026,0,60000000,,new,70026,0,60000000,,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAODv6_flowRunIII2024Summer24NanoAODv15-00091,BPH,
B0ToJPsiK0S-JPsiTo2Mu-K0STo2Pi,B0ToJPsiK0S-JPsiTo2Mu-K0STo2Pi_SVS_Fil-Jpsi-K0S_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00136,done,95005,-1,100000000,,done,95005,83303616,100000000,/B0ToJPsiK0S-JPsiTo2Mu-K0STo2Pi_SVS_Fil-Jpsi-K0S_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,95005,83203320,100000000,/B0ToJPsiK0S-JPsiTo2Mu-K0STo2Pi_SVS_Fil-Jpsi-K0S_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremixNoOutput_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00027,BPH,
B0ToJPsiK0S-JPsiTo2Mu-K0STo2Pi,B0ToJPsiK0S-JPsiTo2Mu-K0STo2Pi_SVS_Fil-Jpsi-K0S_TuneCP5_13p6TeV_pythia8-evtgen,BPH-RunIII2024Summer24GS-00136,done,95005,-1,100000000,,done,95005,83303101,100000000,/B0ToJPsiK0S-JPsiTo2Mu-K0STo2Pi_SVS_Fil-Jpsi-K0S_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24MiniAODv6-150X_mcRun3_2024_realistic_v2-v2/MINIAODSIM,done,95005,83300062,100000000,/B0ToJPsiK0S-JPsiTo2Mu-K0STo2Pi_SVS_Fil-Jpsi-K0S_TuneCP5_13p6TeV_pythia8-evtgen/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM,BPH-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremixNoOutput_flowRunIII2024Summer24MiniAODv6_flowRunIII2024Summer24NanoAODv15-00027,BPH,
