Short Name,Dataset,Root request,Root request status,Root request priority,Root request done events,Root request total events,Root request output,MiniAOD status,MiniAOD priority,MiniAOD done events,MiniAOD total events,MiniAOD output,NanoAOD status,NanoAOD priority,NanoAOD done events,NanoAOD total events,NanoAOD output,Chained request,Interested PWGs,Tags
DoubleMuon,DoubleMuon_Pt-1To1000_gun,TSG-Run3Winter24GS-00219,done,300000,2614096,2700000,/DoubleMuon_Pt-1To1000_gun/Run3Winter24GS-133X_mcRun3_2024_realistic_v7-v2/GEN-SIM,done,300000,2581882,2700000,/DoubleMuon_Pt-1To1000_gun/Run3Winter24MiniAOD-133X_mcRun3_2024_realistic_v8-v2/MINIAODSIM,done,300000,2557338,2700000,/DoubleMuon_Pt-1To1000_gun/Run3Winter24NanoAOD-133X_mcRun3_2024_realistic_v8-v2/NANOAODSIM,TSG-chain_Run3Winter24GS_flowRun3Winter24Digi_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00120,TSG,
DoublePhoton,DoublePhoton_FlatPT-0p01to10_13p6TeV,EGM-Run3Winter24GS-00002,done,300000,5000000,5000000,/DoublePhoton_FlatPT-0p01to10_13p6TeV/Run3Winter24GS-NoMaterial_133X_mcRun3_2024_realistic_v8-v4/GEN-SIM,done,300000,5000000,5000000,/DoublePhoton_FlatPT-0p01to10_13p6TeV/Run3Winter24MiniAOD-FlatPU0to80ZM_EGMExtZM_NoMaterial_133X_mcRun3_2024_realistic_v8-v4/MINIAODSIM,done,300000,5000000,5000000,/DoublePhoton_FlatPT-0p01to10_13p6TeV/Run3Winter24NanoAOD-FlatPU0to80ZM_EGMExtZM_NoMaterial_133X_mcRun3_2024_realistic_v8-v4/NANOAODSIM,EGM-chain_Run3Winter24GS_flowRun3Winter24DigiFlatPU0to80ZeroMaterial_flowRun3Winter24RecoZeroMaterial_flowRun3Winter24MiniAODZeroMaterial_flowRun3Winter24NanoAOD-00001,EGM,
DoublePhoton,DoublePhoton_FlatPT-0p01to10_13p6TeV,EGM-Run3Winter24GS-00002,done,300000,5000000,5000000,/DoublePhoton_FlatPT-0p01to10_13p6TeV/Run3Winter24GS-NoMaterial_133X_mcRun3_2024_realistic_v8-v4/GEN-SIM,done,300000,4999231,5000000,/DoublePhoton_FlatPT-0p01to10_13p6TeV/Run3Winter24MiniAOD-FlatPU0to120ZM_EGMExtZM_NoMaterial_133X_mcRun3_2024_realistic_v9-v3/MINIAODSIM,done,300000,4999231,5000000,/DoublePhoton_FlatPT-0p01to10_13p6TeV/Run3Winter24NanoAOD-FlatPU0to120ZM_EGMExtZM_NoMaterial_133X_mcRun3_2024_realistic_v9-v3/NANOAODSIM,EGM-chain_Run3Winter24GS_flowRun3Winter24DigiFlatPU0to120ZeroMaterial_flowRun3Winter24RecoZeroMaterial_flowRun3Winter24MiniAODZeroMaterial_flowRun3Winter24NanoAOD-00001,EGM,
DoublePhoton,DoublePhoton_FlatPT-0p01to10_13p6TeV,EGM-Run3Winter24GS-00002,done,300000,5000000,5000000,/DoublePhoton_FlatPT-0p01to10_13p6TeV/Run3Winter24GS-NoMaterial_133X_mcRun3_2024_realistic_v8-v4/GEN-SIM,done,500000,5000000,5000000,/DoublePhoton_FlatPT-0p01to10_13p6TeV/Run3Winter24MiniAOD-NoPUZM_EGMExtZM_NoMaterial_133X_mcRun3_2024_realistic_v9-v3/MINIAODSIM,done,500000,4741616,5000000,/DoublePhoton_FlatPT-0p01to10_13p6TeV/Run3Winter24NanoAOD-NoPUZM_EGMExtZM_NoMaterial_133X_mcRun3_2024_realistic_v9-v3/NANOAODSIM,EGM-chain_Run3Winter24GS_flowRun3Winter24DigiNoPUZeroMaterial_flowRun3Winter24RecoZeroMaterial_flowRun3Winter24MiniAODZeroMaterial_flowRun3Winter24NanoAOD-00001,EGM,
DoublePhoton,DoublePhoton_FlatPT-1000to1500_13p6TeV,EGM-Run3Winter24GS-00005,done,300000,194478,200000,/DoublePhoton_FlatPT-1000to1500_13p6TeV/Run3Winter24GS-NoMaterial_133X_mcRun3_2024_realistic_v8-v4/GEN-SIM,done,300000,194478,200000,/DoublePhoton_FlatPT-1000to1500_13p6TeV/Run3Winter24MiniAOD-FlatPU0to80ZM_EGMExtZM_NoMaterial_133X_mcRun3_2024_realistic_v8-v4/MINIAODSIM,done,300000,194478,200000,/DoublePhoton_FlatPT-1000to1500_13p6TeV/Run3Winter24NanoAOD-FlatPU0to80ZM_EGMExtZM_NoMaterial_133X_mcRun3_2024_realistic_v8-v4/NANOAODSIM,EGM-chain_Run3Winter24GS_flowRun3Winter24DigiFlatPU0to80ZeroMaterial_flowRun3Winter24RecoZeroMaterial_flowRun3Winter24MiniAODZeroMaterial_flowRun3Winter24NanoAOD-00004,EGM,
DoublePhoton,DoublePhoton_FlatPT-1000to1500_13p6TeV,EGM-Run3Winter24GS-00005,done,300000,194478,200000,/DoublePhoton_FlatPT-1000to1500_13p6TeV/Run3Winter24GS-NoMaterial_133X_mcRun3_2024_realistic_v8-v4/GEN-SIM,done,300000,191968,194478,/DoublePhoton_FlatPT-1000to1500_13p6TeV/Run3Winter24MiniAOD-FlatPU0to120ZM_EGMExtZM_NoMaterial_133X_mcRun3_2024_realistic_v9-v2/MINIAODSIM,done,300000,191968,194478,/DoublePhoton_FlatPT-1000to1500_13p6TeV/Run3Winter24NanoAOD-FlatPU0to120ZM_EGMExtZM_NoMaterial_133X_mcRun3_2024_realistic_v9-v2/NANOAODSIM,EGM-chain_Run3Winter24GS_flowRun3Winter24DigiFlatPU0to120ZeroMaterial_flowRun3Winter24RecoZeroMaterial_flowRun3Winter24MiniAODZeroMaterial_flowRun3Winter24NanoAOD-00004,EGM,
DoublePhoton,DoublePhoton_FlatPT-1000to1500_13p6TeV,EGM-Run3Winter24GS-00005,done,300000,194478,200000,/DoublePhoton_FlatPT-1000to1500_13p6TeV/Run3Winter24GS-NoMaterial_133X_mcRun3_2024_realistic_v8-v4/GEN-SIM,done,300000,194478,194478,/DoublePhoton_FlatPT-1000to1500_13p6TeV/Run3Winter24MiniAOD-NoPUZM_EGMExtZM_NoMaterial_133X_mcRun3_2024_realistic_v9-v3/MINIAODSIM,done,300000,194478,194478,/DoublePhoton_FlatPT-1000to1500_13p6TeV/Run3Winter24NanoAOD-NoPUZM_EGMExtZM_NoMaterial_133X_mcRun3_2024_realistic_v9-v3/NANOAODSIM,EGM-chain_Run3Winter24GS_flowRun3Winter24DigiNoPUZeroMaterial_flowRun3Winter24RecoZeroMaterial_flowRun3Winter24MiniAODZeroMaterial_flowRun3Winter24NanoAOD-00004,EGM,
DoublePhoton,DoublePhoton_FlatPT-1000to1500_13p6TeV,EGM-Run3Winter24GS-00014,done,300000,981093,1000000,/DoublePhoton_FlatPT-1000to1500_13p6TeV/Run3Winter24GS-133X_mcRun3_2024_realistic_v8-v3/GEN-SIM,done,300000,981093,1000000,/DoublePhoton_FlatPT-1000to1500_13p6TeV/Run3Winter24MiniAOD-FlatPU0to80_133X_mcRun3_2024_realistic_v8-v3/MINIAODSIM,done,300000,981093,1000000,/DoublePhoton_FlatPT-1000to1500_13p6TeV/Run3Winter24NanoAOD-FlatPU0to80_133X_mcRun3_2024_realistic_v8-v3/NANOAODSIM,EGM-chain_Run3Winter24GS_flowRun3Winter24DigiFlatPU0to80_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00009,EGM,
DoublePhoton,DoublePhoton_FlatPT-1000to1500_13p6TeV,EGM-Run3Winter24GS-00014,done,300000,981093,1000000,/DoublePhoton_FlatPT-1000to1500_13p6TeV/Run3Winter24GS-133X_mcRun3_2024_realistic_v8-v3/GEN-SIM,done,300000,966785,981093,/DoublePhoton_FlatPT-1000to1500_13p6TeV/Run3Winter24MiniAOD-FlatPU0to120_133X_mcRun3_2024_realistic_v9-v3/MINIAODSIM,done,300000,966785,981093,/DoublePhoton_FlatPT-1000to1500_13p6TeV/Run3Winter24NanoAOD-FlatPU0to120_133X_mcRun3_2024_realistic_v9-v3/NANOAODSIM,EGM-chain_Run3Winter24GS_flowRun3Winter24DigiFlatPU0to120_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00021,EGM,
DoublePhoton,DoublePhoton_FlatPT-1000to1500_13p6TeV,EGM-Run3Winter24GS-00014,done,300000,981093,1000000,/DoublePhoton_FlatPT-1000to1500_13p6TeV/Run3Winter24GS-133X_mcRun3_2024_realistic_v8-v3/GEN-SIM,done,300000,981093,981093,/DoublePhoton_FlatPT-1000to1500_13p6TeV/Run3Winter24MiniAOD-NoPU_133X_mcRun3_2024_realistic_v9-v2/MINIAODSIM,done,300000,981093,981093,/DoublePhoton_FlatPT-1000to1500_13p6TeV/Run3Winter24NanoAOD-NoPU_133X_mcRun3_2024_realistic_v9-v2/NANOAODSIM,EGM-chain_Run3Winter24GS_flowRun3Winter24DigiNoPU_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00009,EGM,
DoublePhoton,DoublePhoton_FlatPT-10to500_13p6TeV,EGM-Run3Winter24GS-00003,done,300000,4974836,5000000,/DoublePhoton_FlatPT-10to500_13p6TeV/Run3Winter24GS-NoMaterial_133X_mcRun3_2024_realistic_v8-v4/GEN-SIM,done,300000,4974836,5000000,/DoublePhoton_FlatPT-10to500_13p6TeV/Run3Winter24MiniAOD-FlatPU0to80ZM_EGMExtZM_NoMaterial_133X_mcRun3_2024_realistic_v8-v4/MINIAODSIM,done,300000,4974836,5000000,/DoublePhoton_FlatPT-10to500_13p6TeV/Run3Winter24NanoAOD-FlatPU0to80ZM_EGMExtZM_NoMaterial_133X_mcRun3_2024_realistic_v8-v4/NANOAODSIM,EGM-chain_Run3Winter24GS_flowRun3Winter24DigiFlatPU0to80ZeroMaterial_flowRun3Winter24RecoZeroMaterial_flowRun3Winter24MiniAODZeroMaterial_flowRun3Winter24NanoAOD-00002,EGM,
DoublePhoton,DoublePhoton_FlatPT-10to500_13p6TeV,EGM-Run3Winter24GS-00003,done,300000,4974836,5000000,/DoublePhoton_FlatPT-10to500_13p6TeV/Run3Winter24GS-NoMaterial_133X_mcRun3_2024_realistic_v8-v4/GEN-SIM,done,310000,4899344,4974836,/DoublePhoton_FlatPT-10to500_13p6TeV/Run3Winter24MiniAOD-FlatPU0to120ZM_EGMExtZM_NoMaterial_133X_mcRun3_2024_realistic_v9-v2/MINIAODSIM,done,310000,4899344,4974836,/DoublePhoton_FlatPT-10to500_13p6TeV/Run3Winter24NanoAOD-FlatPU0to120ZM_EGMExtZM_NoMaterial_133X_mcRun3_2024_realistic_v9-v2/NANOAODSIM,EGM-chain_Run3Winter24GS_flowRun3Winter24DigiFlatPU0to120ZeroMaterial_flowRun3Winter24RecoZeroMaterial_flowRun3Winter24MiniAODZeroMaterial_flowRun3Winter24NanoAOD-00002,EGM,
DoublePhoton,DoublePhoton_FlatPT-10to500_13p6TeV,EGM-Run3Winter24GS-00003,done,300000,4974836,5000000,/DoublePhoton_FlatPT-10to500_13p6TeV/Run3Winter24GS-NoMaterial_133X_mcRun3_2024_realistic_v8-v4/GEN-SIM,done,300000,4901441,4974836,/DoublePhoton_FlatPT-10to500_13p6TeV/Run3Winter24MiniAOD-NoPUZM_EGMExtZM_NoMaterial_133X_mcRun3_2024_realistic_v9-v3/MINIAODSIM,done,300000,4901441,4974836,/DoublePhoton_FlatPT-10to500_13p6TeV/Run3Winter24NanoAOD-NoPUZM_EGMExtZM_NoMaterial_133X_mcRun3_2024_realistic_v9-v3/NANOAODSIM,EGM-chain_Run3Winter24GS_flowRun3Winter24DigiNoPUZeroMaterial_flowRun3Winter24RecoZeroMaterial_flowRun3Winter24MiniAODZeroMaterial_flowRun3Winter24NanoAOD-00002,EGM,
DoublePhoton,DoublePhoton_FlatPT-1500to3000_13p6TeV,EGM-Run3Winter24GS-00015,done,300000,2929545,3000000,/DoublePhoton_FlatPT-1500to3000_13p6TeV/Run3Winter24GS-133X_mcRun3_2024_realistic_v8-v3/GEN-SIM,done,300000,2929545,3000000,/DoublePhoton_FlatPT-1500to3000_13p6TeV/Run3Winter24MiniAOD-FlatPU0to80_133X_mcRun3_2024_realistic_v8-v3/MINIAODSIM,done,300000,2929545,3000000,/DoublePhoton_FlatPT-1500to3000_13p6TeV/Run3Winter24NanoAOD-FlatPU0to80_133X_mcRun3_2024_realistic_v8-v3/NANOAODSIM,EGM-chain_Run3Winter24GS_flowRun3Winter24DigiFlatPU0to80_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00010,EGM,
DoublePhoton,DoublePhoton_FlatPT-1500to3000_13p6TeV,EGM-Run3Winter24GS-00015,done,300000,2929545,3000000,/DoublePhoton_FlatPT-1500to3000_13p6TeV/Run3Winter24GS-133X_mcRun3_2024_realistic_v8-v3/GEN-SIM,done,300000,2833295,2929545,/DoublePhoton_FlatPT-1500to3000_13p6TeV/Run3Winter24MiniAOD-FlatPU0to120_133X_mcRun3_2024_realistic_v9-v3/MINIAODSIM,done,300000,2833295,2929545,/DoublePhoton_FlatPT-1500to3000_13p6TeV/Run3Winter24NanoAOD-FlatPU0to120_133X_mcRun3_2024_realistic_v9-v3/NANOAODSIM,EGM-chain_Run3Winter24GS_flowRun3Winter24DigiFlatPU0to120_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00022,EGM,
DoublePhoton,DoublePhoton_FlatPT-1500to3000_13p6TeV,EGM-Run3Winter24GS-00015,done,300000,2929545,3000000,/DoublePhoton_FlatPT-1500to3000_13p6TeV/Run3Winter24GS-133X_mcRun3_2024_realistic_v8-v3/GEN-SIM,done,500000,2815970,2929545,/DoublePhoton_FlatPT-1500to3000_13p6TeV/Run3Winter24MiniAOD-NoPU_133X_mcRun3_2024_realistic_v9-v2/MINIAODSIM,done,500000,2815970,2929545,/DoublePhoton_FlatPT-1500to3000_13p6TeV/Run3Winter24NanoAOD-NoPU_133X_mcRun3_2024_realistic_v9-v2/NANOAODSIM,EGM-chain_Run3Winter24GS_flowRun3Winter24DigiNoPU_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00010,EGM,
DoublePhoton,DoublePhoton_FlatPT-3000to4000_13p6TeV,EGM-Run3Winter24GS-00016,done,300000,243700,250000,/DoublePhoton_FlatPT-3000to4000_13p6TeV/Run3Winter24GS-133X_mcRun3_2024_realistic_v8-v3/GEN-SIM,done,300000,243700,250000,/DoublePhoton_FlatPT-3000to4000_13p6TeV/Run3Winter24MiniAOD-FlatPU0to80_133X_mcRun3_2024_realistic_v8-v3/MINIAODSIM,done,300000,243700,250000,/DoublePhoton_FlatPT-3000to4000_13p6TeV/Run3Winter24NanoAOD-FlatPU0to80_133X_mcRun3_2024_realistic_v8-v3/NANOAODSIM,EGM-chain_Run3Winter24GS_flowRun3Winter24DigiFlatPU0to80_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00011,EGM,
DoublePhoton,DoublePhoton_FlatPT-3000to4000_13p6TeV,EGM-Run3Winter24GS-00016,done,300000,243700,250000,/DoublePhoton_FlatPT-3000to4000_13p6TeV/Run3Winter24GS-133X_mcRun3_2024_realistic_v8-v3/GEN-SIM,done,500000,241810,243700,/DoublePhoton_FlatPT-3000to4000_13p6TeV/Run3Winter24MiniAOD-FlatPU0to120_133X_mcRun3_2024_realistic_v9-v2/MINIAODSIM,done,500000,241810,243700,/DoublePhoton_FlatPT-3000to4000_13p6TeV/Run3Winter24NanoAOD-FlatPU0to120_133X_mcRun3_2024_realistic_v9-v2/NANOAODSIM,EGM-chain_Run3Winter24GS_flowRun3Winter24DigiFlatPU0to120_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00023,EGM,
DoublePhoton,DoublePhoton_FlatPT-3000to4000_13p6TeV,EGM-Run3Winter24GS-00016,done,300000,243700,250000,/DoublePhoton_FlatPT-3000to4000_13p6TeV/Run3Winter24GS-133X_mcRun3_2024_realistic_v8-v3/GEN-SIM,done,500000,229210,243700,/DoublePhoton_FlatPT-3000to4000_13p6TeV/Run3Winter24MiniAOD-NoPU_133X_mcRun3_2024_realistic_v9-v2/MINIAODSIM,done,500000,229210,243700,/DoublePhoton_FlatPT-3000to4000_13p6TeV/Run3Winter24NanoAOD-NoPU_133X_mcRun3_2024_realistic_v9-v2/NANOAODSIM,EGM-chain_Run3Winter24GS_flowRun3Winter24DigiNoPU_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00011,EGM,
DoublePhoton,DoublePhoton_FlatPT-4000to5000_13p6TeV,EGM-Run3Winter24GS-00017,done,300000,240454,250000,/DoublePhoton_FlatPT-4000to5000_13p6TeV/Run3Winter24GS-133X_mcRun3_2024_realistic_v8-v3/GEN-SIM,done,300000,240454,250000,/DoublePhoton_FlatPT-4000to5000_13p6TeV/Run3Winter24MiniAOD-FlatPU0to80_133X_mcRun3_2024_realistic_v8-v3/MINIAODSIM,done,300000,240454,250000,/DoublePhoton_FlatPT-4000to5000_13p6TeV/Run3Winter24NanoAOD-FlatPU0to80_133X_mcRun3_2024_realistic_v8-v3/NANOAODSIM,EGM-chain_Run3Winter24GS_flowRun3Winter24DigiFlatPU0to80_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00012,EGM,
DoublePhoton,DoublePhoton_FlatPT-4000to5000_13p6TeV,EGM-Run3Winter24GS-00017,done,300000,240454,250000,/DoublePhoton_FlatPT-4000to5000_13p6TeV/Run3Winter24GS-133X_mcRun3_2024_realistic_v8-v3/GEN-SIM,done,500000,239422,240454,/DoublePhoton_FlatPT-4000to5000_13p6TeV/Run3Winter24MiniAOD-FlatPU0to120_133X_mcRun3_2024_realistic_v9-v3/MINIAODSIM,done,500000,239422,240454,/DoublePhoton_FlatPT-4000to5000_13p6TeV/Run3Winter24NanoAOD-FlatPU0to120_133X_mcRun3_2024_realistic_v9-v3/NANOAODSIM,EGM-chain_Run3Winter24GS_flowRun3Winter24DigiFlatPU0to120_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00024,EGM,
DoublePhoton,DoublePhoton_FlatPT-4000to5000_13p6TeV,EGM-Run3Winter24GS-00017,done,300000,240454,250000,/DoublePhoton_FlatPT-4000to5000_13p6TeV/Run3Winter24GS-133X_mcRun3_2024_realistic_v8-v3/GEN-SIM,done,110000,240454,240454,/DoublePhoton_FlatPT-4000to5000_13p6TeV/Run3Winter24MiniAOD-NoPU_133X_mcRun3_2024_realistic_v9-v2/MINIAODSIM,done,110000,240454,240454,/DoublePhoton_FlatPT-4000to5000_13p6TeV/Run3Winter24NanoAOD-NoPU_133X_mcRun3_2024_realistic_v9-v2/NANOAODSIM,EGM-chain_Run3Winter24GS_flowRun3Winter24DigiNoPU_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00012,EGM,
DoublePhoton,DoublePhoton_FlatPT-500to1000_13p6TeV,EGM-Run3Winter24GS-00004,done,300000,988942,1000000,/DoublePhoton_FlatPT-500to1000_13p6TeV/Run3Winter24GS-NoMaterial_133X_mcRun3_2024_realistic_v8-v4/GEN-SIM,done,300000,988942,1000000,/DoublePhoton_FlatPT-500to1000_13p6TeV/Run3Winter24MiniAOD-FlatPU0to80ZM_EGMExtZM_NoMaterial_133X_mcRun3_2024_realistic_v8-v4/MINIAODSIM,done,300000,988942,1000000,/DoublePhoton_FlatPT-500to1000_13p6TeV/Run3Winter24NanoAOD-FlatPU0to80ZM_EGMExtZM_NoMaterial_133X_mcRun3_2024_realistic_v8-v4/NANOAODSIM,EGM-chain_Run3Winter24GS_flowRun3Winter24DigiFlatPU0to80ZeroMaterial_flowRun3Winter24RecoZeroMaterial_flowRun3Winter24MiniAODZeroMaterial_flowRun3Winter24NanoAOD-00003,EGM,
DoublePhoton,DoublePhoton_FlatPT-500to1000_13p6TeV,EGM-Run3Winter24GS-00004,done,300000,988942,1000000,/DoublePhoton_FlatPT-500to1000_13p6TeV/Run3Winter24GS-NoMaterial_133X_mcRun3_2024_realistic_v8-v4/GEN-SIM,done,300000,973810,988942,/DoublePhoton_FlatPT-500to1000_13p6TeV/Run3Winter24MiniAOD-FlatPU0to120ZM_EGMExtZM_NoMaterial_133X_mcRun3_2024_realistic_v9-v2/MINIAODSIM,done,300000,973810,988942,/DoublePhoton_FlatPT-500to1000_13p6TeV/Run3Winter24NanoAOD-FlatPU0to120ZM_EGMExtZM_NoMaterial_133X_mcRun3_2024_realistic_v9-v2/NANOAODSIM,EGM-chain_Run3Winter24GS_flowRun3Winter24DigiFlatPU0to120ZeroMaterial_flowRun3Winter24RecoZeroMaterial_flowRun3Winter24MiniAODZeroMaterial_flowRun3Winter24NanoAOD-00003,EGM,
DoublePhoton,DoublePhoton_FlatPT-500to1000_13p6TeV,EGM-Run3Winter24GS-00004,done,300000,988942,1000000,/DoublePhoton_FlatPT-500to1000_13p6TeV/Run3Winter24GS-NoMaterial_133X_mcRun3_2024_realistic_v8-v4/GEN-SIM,done,300000,958678,988942,/DoublePhoton_FlatPT-500to1000_13p6TeV/Run3Winter24MiniAOD-NoPUZM_EGMExtZM_NoMaterial_133X_mcRun3_2024_realistic_v9-v2/MINIAODSIM,done,300000,958678,988942,/DoublePhoton_FlatPT-500to1000_13p6TeV/Run3Winter24NanoAOD-NoPUZM_EGMExtZM_NoMaterial_133X_mcRun3_2024_realistic_v9-v2/NANOAODSIM,EGM-chain_Run3Winter24GS_flowRun3Winter24DigiNoPUZeroMaterial_flowRun3Winter24RecoZeroMaterial_flowRun3Winter24MiniAODZeroMaterial_flowRun3Winter24NanoAOD-00003,EGM,
DoublePhoton,DoublePhoton_FlatPT-500to1000_13p6TeV,EGM-Run3Winter24GS-00013,done,300000,1376360,1400000,/DoublePhoton_FlatPT-500to1000_13p6TeV/Run3Winter24GS-133X_mcRun3_2024_realistic_v8-v3/GEN-SIM,done,300000,1376360,1400000,/DoublePhoton_FlatPT-500to1000_13p6TeV/Run3Winter24MiniAOD-FlatPU0to80_133X_mcRun3_2024_realistic_v8-v3/MINIAODSIM,done,300000,1376360,1400000,/DoublePhoton_FlatPT-500to1000_13p6TeV/Run3Winter24NanoAOD-FlatPU0to80_133X_mcRun3_2024_realistic_v8-v3/NANOAODSIM,EGM-chain_Run3Winter24GS_flowRun3Winter24DigiFlatPU0to80_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00008,EGM,
DoublePhoton,DoublePhoton_FlatPT-500to1000_13p6TeV,EGM-Run3Winter24GS-00013,done,300000,1376360,1400000,/DoublePhoton_FlatPT-500to1000_13p6TeV/Run3Winter24GS-133X_mcRun3_2024_realistic_v8-v3/GEN-SIM,done,300000,1348662,1376360,/DoublePhoton_FlatPT-500to1000_13p6TeV/Run3Winter24MiniAOD-FlatPU0to120_133X_mcRun3_2024_realistic_v9-v2/MINIAODSIM,done,300000,1348662,1376360,/DoublePhoton_FlatPT-500to1000_13p6TeV/Run3Winter24NanoAOD-FlatPU0to120_133X_mcRun3_2024_realistic_v9-v2/NANOAODSIM,EGM-chain_Run3Winter24GS_flowRun3Winter24DigiFlatPU0to120_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00020,EGM,
DoublePhoton,DoublePhoton_FlatPT-500to1000_13p6TeV,EGM-Run3Winter24GS-00013,done,300000,1376360,1400000,/DoublePhoton_FlatPT-500to1000_13p6TeV/Run3Winter24GS-133X_mcRun3_2024_realistic_v8-v3/GEN-SIM,done,220000,1364540,1376360,/DoublePhoton_FlatPT-500to1000_13p6TeV/Run3Winter24MiniAOD-NoPU_133X_mcRun3_2024_realistic_v9-v2/MINIAODSIM,done,220000,1364540,1376360,/DoublePhoton_FlatPT-500to1000_13p6TeV/Run3Winter24NanoAOD-NoPU_133X_mcRun3_2024_realistic_v9-v2/NANOAODSIM,EGM-chain_Run3Winter24GS_flowRun3Winter24DigiNoPU_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00008,EGM,
DoublePhoton,DoublePhoton_FlatPT-5to500_13p6TeV,EGM-Run3Winter24GS-00012,done,300000,9824608,10000000,/DoublePhoton_FlatPT-5to500_13p6TeV/Run3Winter24GS-133X_mcRun3_2024_realistic_v8-v3/GEN-SIM,done,300000,9824608,10000000,/DoublePhoton_FlatPT-5to500_13p6TeV/Run3Winter24MiniAOD-FlatPU0to80_133X_mcRun3_2024_realistic_v8-v3/MINIAODSIM,done,300000,9824608,10000000,/DoublePhoton_FlatPT-5to500_13p6TeV/Run3Winter24NanoAOD-FlatPU0to80_133X_mcRun3_2024_realistic_v8-v3/NANOAODSIM,EGM-chain_Run3Winter24GS_flowRun3Winter24DigiFlatPU0to80_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00007,EGM,
DoublePhoton,DoublePhoton_FlatPT-5to500_13p6TeV,EGM-Run3Winter24GS-00012,done,300000,9824608,10000000,/DoublePhoton_FlatPT-5to500_13p6TeV/Run3Winter24GS-133X_mcRun3_2024_realistic_v8-v3/GEN-SIM,done,110001,9789808,9824608,/DoublePhoton_FlatPT-5to500_13p6TeV/Run3Winter24MiniAOD-FlatPU0to120_133X_mcRun3_2024_realistic_v9-v2/MINIAODSIM,done,110001,9789808,9824608,/DoublePhoton_FlatPT-5to500_13p6TeV/Run3Winter24NanoAOD-FlatPU0to120_133X_mcRun3_2024_realistic_v9-v2/NANOAODSIM,EGM-chain_Run3Winter24GS_flowRun3Winter24DigiFlatPU0to120_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00019,EGM,
DoublePhoton,DoublePhoton_FlatPT-5to500_13p6TeV,EGM-Run3Winter24GS-00012,done,300000,9824608,10000000,/DoublePhoton_FlatPT-5to500_13p6TeV/Run3Winter24GS-133X_mcRun3_2024_realistic_v8-v3/GEN-SIM,done,500000,9797464,9824608,/DoublePhoton_FlatPT-5to500_13p6TeV/Run3Winter24MiniAOD-NoPU_133X_mcRun3_2024_realistic_v9-v2/MINIAODSIM,done,500000,9797464,9824608,/DoublePhoton_FlatPT-5to500_13p6TeV/Run3Winter24NanoAOD-NoPU_133X_mcRun3_2024_realistic_v9-v2/NANOAODSIM,EGM-chain_Run3Winter24GS_flowRun3Winter24DigiNoPU_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00007,EGM,
DoublePhoton,DoublePhoton_Pt-5To300-gun,TSG-Run3Winter24GS-00091,done,300000,9689325,10000000,/DoublePhoton_Pt-5To300-gun/Run3Winter24GS-133X_mcRun3_2024_realistic_v7-v2/GEN-SIM,done,300000,9646927,10000000,/DoublePhoton_Pt-5To300-gun/Run3Winter24MiniAOD-133X_mcRun3_2024_realistic_v8-v2/MINIAODSIM,done,300000,9689325,10000000,/DoublePhoton_Pt-5To300-gun/Run3Winter24NanoAOD-133X_mcRun3_2024_realistic_v8-v2/NANOAODSIM,TSG-chain_Run3Winter24GS_flowRun3Winter24Digi_flowRun3Winter24Reco_flowRun3Winter24MiniAOD_flowRun3Winter24NanoAOD-00002,TSG,
