Short Name,Dataset,Root request,Root request status,Root request priority,Root request done events,Root request total events,Root request output,MiniAOD status,MiniAOD priority,MiniAOD done events,MiniAOD total events,MiniAOD output,NanoAOD status,NanoAOD priority,NanoAOD done events,NanoAOD total events,NanoAOD output,Chained request,Interested PWGs,Tags
BulkGraviton LO MG+P8,BulkGravitonToHH_MX4600_MH671_TuneCP5_13p6TeV_madgraph-pythia8,JME-Run3Summer23BPixwmLHEGS-00601,done,90004,-1,105000,,done,90004,103400,105000,/BulkGravitonToHH_MX4600_MH671_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer23BPixMiniAODv4-130X_mcRun3_2023_realistic_postBPix_v2-v2/MINIAODSIM,done,90004,103400,105000,/BulkGravitonToHH_MX4600_MH671_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer23BPixNanoAODv12-130X_mcRun3_2023_realistic_postBPix_v2-v2/NANOAODSIM,JME-chain_Run3Summer23BPixwmLHEGS_flowRun3Summer23BPixDRPremix_flowRun3Summer23BPixMiniAODv4_flowRun3Summer23BPixNanoAODv12-00442,JME,
BulkGraviton LO MG+P8,BulkGravitonToHH_MX4600_MH671_TuneCP5_13p6TeV_madgraph-pythia8,JME-Run3Summer23wmLHEGS-00601,done,90006,-1,210000,,done,90006,208400,210000,/BulkGravitonToHH_MX4600_MH671_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer23MiniAODv4-130X_mcRun3_2023_realistic_v14-v2/MINIAODSIM,done,90006,208400,210000,/BulkGravitonToHH_MX4600_MH671_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer23NanoAODv12-130X_mcRun3_2023_realistic_v14-v2/NANOAODSIM,JME-chain_Run3Summer23wmLHEGS_flowRun3Summer23DRPremix_flowRun3Summer23MiniAODv4_flowRun3Summer23NanoAODv12-00555,JME,
BulkGraviton LO MG+P8,BulkGravitonToHH_MX4600_MH68_TuneCP5_13p6TeV_madgraph-pythia8,JME-Run3Summer23BPixwmLHEGS-00602,done,90004,-1,105000,,done,90004,103300,105000,/BulkGravitonToHH_MX4600_MH68_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer23BPixMiniAODv4-130X_mcRun3_2023_realistic_postBPix_v2-v2/MINIAODSIM,done,90004,103300,105000,/BulkGravitonToHH_MX4600_MH68_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer23BPixNanoAODv12-130X_mcRun3_2023_realistic_postBPix_v2-v2/NANOAODSIM,JME-chain_Run3Summer23BPixwmLHEGS_flowRun3Summer23BPixDRPremix_flowRun3Summer23BPixMiniAODv4_flowRun3Summer23BPixNanoAODv12-00448,JME,
BulkGraviton LO MG+P8,BulkGravitonToHH_MX4600_MH68_TuneCP5_13p6TeV_madgraph-pythia8,JME-Run3Summer23wmLHEGS-00602,done,90004,-1,210000,,done,90004,208400,210000,/BulkGravitonToHH_MX4600_MH68_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer23MiniAODv4-130X_mcRun3_2023_realistic_v14-v2/MINIAODSIM,done,90004,208400,210000,/BulkGravitonToHH_MX4600_MH68_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer23NanoAODv12-130X_mcRun3_2023_realistic_v14-v2/NANOAODSIM,JME-chain_Run3Summer23wmLHEGS_flowRun3Summer23DRPremix_flowRun3Summer23MiniAODv4_flowRun3Summer23NanoAODv12-00557,JME,
BulkGraviton LO MG+P8,BulkGravitonToHH_MX4600_MH738_TuneCP5_13p6TeV_madgraph-pythia8,JME-Run3Summer23BPixwmLHEGS-00603,done,90005,-1,105000,,done,90005,105000,105000,/BulkGravitonToHH_MX4600_MH738_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer23BPixMiniAODv4-130X_mcRun3_2023_realistic_postBPix_v2-v2/MINIAODSIM,done,90005,105000,105000,/BulkGravitonToHH_MX4600_MH738_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer23BPixNanoAODv12-130X_mcRun3_2023_realistic_postBPix_v2-v2/NANOAODSIM,JME-chain_Run3Summer23BPixwmLHEGS_flowRun3Summer23BPixDRPremix_flowRun3Summer23BPixMiniAODv4_flowRun3Summer23BPixNanoAODv12-00452,JME,
BulkGraviton LO MG+P8,BulkGravitonToHH_MX4600_MH738_TuneCP5_13p6TeV_madgraph-pythia8,JME-Run3Summer23wmLHEGS-00603,done,90004,-1,210000,,done,90004,210000,210000,/BulkGravitonToHH_MX4600_MH738_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer23MiniAODv4-130X_mcRun3_2023_realistic_v14-v2/MINIAODSIM,done,90004,210000,210000,/BulkGravitonToHH_MX4600_MH738_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer23NanoAODv12-130X_mcRun3_2023_realistic_v14-v2/NANOAODSIM,JME-chain_Run3Summer23wmLHEGS_flowRun3Summer23DRPremix_flowRun3Summer23MiniAODv4_flowRun3Summer23NanoAODv12-00559,JME,
BulkGraviton LO MG+P8,BulkGravitonToHH_MX4600_MH75_TuneCP5_13p6TeV_madgraph-pythia8,JME-Run3Summer23BPixwmLHEGS-00604,done,90004,-1,105000,,done,90004,105000,105000,/BulkGravitonToHH_MX4600_MH75_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer23BPixMiniAODv4-130X_mcRun3_2023_realistic_postBPix_v2-v2/MINIAODSIM,done,90004,105000,105000,/BulkGravitonToHH_MX4600_MH75_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer23BPixNanoAODv12-130X_mcRun3_2023_realistic_postBPix_v2-v2/NANOAODSIM,JME-chain_Run3Summer23BPixwmLHEGS_flowRun3Summer23BPixDRPremix_flowRun3Summer23BPixMiniAODv4_flowRun3Summer23BPixNanoAODv12-00457,JME,
BulkGraviton LO MG+P8,BulkGravitonToHH_MX4600_MH75_TuneCP5_13p6TeV_madgraph-pythia8,JME-Run3Summer23wmLHEGS-00604,done,90004,-1,210000,,done,90004,210000,210000,/BulkGravitonToHH_MX4600_MH75_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer23MiniAODv4-130X_mcRun3_2023_realistic_v14-v2/MINIAODSIM,done,90004,210000,210000,/BulkGravitonToHH_MX4600_MH75_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer23NanoAODv12-130X_mcRun3_2023_realistic_v14-v2/NANOAODSIM,JME-chain_Run3Summer23wmLHEGS_flowRun3Summer23DRPremix_flowRun3Summer23MiniAODv4_flowRun3Summer23NanoAODv12-00561,JME,
BulkGraviton LO MG+P8,BulkGravitonToHH_MX4600_MH812_TuneCP5_13p6TeV_madgraph-pythia8,JME-Run3Summer23BPixwmLHEGS-00606,done,90004,-1,105000,,done,90004,105000,105000,/BulkGravitonToHH_MX4600_MH812_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer23BPixMiniAODv4-130X_mcRun3_2023_realistic_postBPix_v2-v2/MINIAODSIM,done,90004,105000,105000,/BulkGravitonToHH_MX4600_MH812_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer23BPixNanoAODv12-130X_mcRun3_2023_realistic_postBPix_v2-v2/NANOAODSIM,JME-chain_Run3Summer23BPixwmLHEGS_flowRun3Summer23BPixDRPremix_flowRun3Summer23BPixMiniAODv4_flowRun3Summer23BPixNanoAODv12-00468,JME,
BulkGraviton LO MG+P8,BulkGravitonToHH_MX4600_MH812_TuneCP5_13p6TeV_madgraph-pythia8,JME-Run3Summer23wmLHEGS-00606,done,90006,-1,210000,,done,90006,210000,210000,/BulkGravitonToHH_MX4600_MH812_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer23MiniAODv4-130X_mcRun3_2023_realistic_v14-v2/MINIAODSIM,done,90006,210000,210000,/BulkGravitonToHH_MX4600_MH812_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer23NanoAODv12-130X_mcRun3_2023_realistic_v14-v2/NANOAODSIM,JME-chain_Run3Summer23wmLHEGS_flowRun3Summer23DRPremix_flowRun3Summer23MiniAODv4_flowRun3Summer23NanoAODv12-00565,JME,
BulkGraviton LO MG+P8,BulkGravitonToHH_MX4600_MH82_TuneCP5_13p6TeV_madgraph-pythia8,JME-Run3Summer23BPixwmLHEGS-00607,done,90004,-1,30000,,done,90004,30000,30000,/BulkGravitonToHH_MX4600_MH82_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer23BPixMiniAODv4-130X_mcRun3_2023_realistic_postBPix_v2-v2/MINIAODSIM,done,90004,30000,30000,/BulkGravitonToHH_MX4600_MH82_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer23BPixNanoAODv12-130X_mcRun3_2023_realistic_postBPix_v2-v2/NANOAODSIM,JME-chain_Run3Summer23BPixwmLHEGS_flowRun3Summer23BPixDRPremix_flowRun3Summer23BPixMiniAODv4_flowRun3Summer23BPixNanoAODv12-00472,JME,
BulkGraviton LO MG+P8,BulkGravitonToHH_MX4600_MH82_TuneCP5_13p6TeV_madgraph-pythia8,JME-Run3Summer23wmLHEGS-00607,done,90005,-1,60000,,done,90005,60000,60000,/BulkGravitonToHH_MX4600_MH82_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer23MiniAODv4-130X_mcRun3_2023_realistic_v14-v2/MINIAODSIM,done,90005,60000,60000,/BulkGravitonToHH_MX4600_MH82_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer23NanoAODv12-130X_mcRun3_2023_realistic_v14-v2/NANOAODSIM,JME-chain_Run3Summer23wmLHEGS_flowRun3Summer23DRPremix_flowRun3Summer23MiniAODv4_flowRun3Summer23NanoAODv12-00567,JME,
BulkGraviton LO MG+P8,BulkGravitonToHH_MX4600_MH893_TuneCP5_13p6TeV_madgraph-pythia8,JME-Run3Summer23BPixwmLHEGS-00608,done,90004,-1,105000,,done,90004,103400,105000,/BulkGravitonToHH_MX4600_MH893_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer23BPixMiniAODv4-130X_mcRun3_2023_realistic_postBPix_v2-v2/MINIAODSIM,done,90004,103400,105000,/BulkGravitonToHH_MX4600_MH893_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer23BPixNanoAODv12-130X_mcRun3_2023_realistic_postBPix_v2-v2/NANOAODSIM,JME-chain_Run3Summer23BPixwmLHEGS_flowRun3Summer23BPixDRPremix_flowRun3Summer23BPixMiniAODv4_flowRun3Summer23BPixNanoAODv12-00476,JME,
BulkGraviton LO MG+P8,BulkGravitonToHH_MX4600_MH893_TuneCP5_13p6TeV_madgraph-pythia8,JME-Run3Summer23wmLHEGS-00608,done,90004,-1,210000,,done,90004,203600,210000,/BulkGravitonToHH_MX4600_MH893_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer23MiniAODv4-130X_mcRun3_2023_realistic_v14-v2/MINIAODSIM,done,90004,203600,210000,/BulkGravitonToHH_MX4600_MH893_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer23NanoAODv12-130X_mcRun3_2023_realistic_v14-v2/NANOAODSIM,JME-chain_Run3Summer23wmLHEGS_flowRun3Summer23DRPremix_flowRun3Summer23MiniAODv4_flowRun3Summer23NanoAODv12-00569,JME,
BulkGraviton LO MG+P8,BulkGravitonToHH_MX4600_MH8_TuneCP5_13p6TeV_madgraph-pythia8,JME-Run3Summer23BPixwmLHEGS-00605,done,90006,-1,105000,,done,90006,103299,105000,/BulkGravitonToHH_MX4600_MH8_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer23BPixMiniAODv4-130X_mcRun3_2023_realistic_postBPix_v2-v2/MINIAODSIM,done,90006,103299,105000,/BulkGravitonToHH_MX4600_MH8_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer23BPixNanoAODv12-130X_mcRun3_2023_realistic_postBPix_v2-v2/NANOAODSIM,JME-chain_Run3Summer23BPixwmLHEGS_flowRun3Summer23BPixDRPremix_flowRun3Summer23BPixMiniAODv4_flowRun3Summer23BPixNanoAODv12-00462,JME,
BulkGraviton LO MG+P8,BulkGravitonToHH_MX4600_MH8_TuneCP5_13p6TeV_madgraph-pythia8,JME-Run3Summer23wmLHEGS-00605,done,90006,-1,210000,,done,90006,210000,210000,/BulkGravitonToHH_MX4600_MH8_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer23MiniAODv4-130X_mcRun3_2023_realistic_v14-v2/MINIAODSIM,done,90006,210000,210000,/BulkGravitonToHH_MX4600_MH8_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer23NanoAODv12-130X_mcRun3_2023_realistic_v14-v2/NANOAODSIM,JME-chain_Run3Summer23wmLHEGS_flowRun3Summer23DRPremix_flowRun3Summer23MiniAODv4_flowRun3Summer23NanoAODv12-00563,JME,
BulkGraviton LO MG+P8,BulkGravitonToHH_MX4600_MH91_TuneCP5_13p6TeV_madgraph-pythia8,JME-Run3Summer23BPixwmLHEGS-00609,done,90005,-1,105000,,done,90005,103300,105000,/BulkGravitonToHH_MX4600_MH91_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer23BPixMiniAODv4-130X_mcRun3_2023_realistic_postBPix_v2-v2/MINIAODSIM,done,90005,103300,105000,/BulkGravitonToHH_MX4600_MH91_TuneCP5_13p6TeV_madgraph-pythia8/Run3Summer23BPixNanoAODv12-130X_mcRun3_2023_realistic_postBPix_v2-v2/NANOAODSIM,JME-chain_Run3Summer23BPixwmLHEGS_flowRun3Summer23BPixDRPremix_flowRun3Summer23BPixMiniAODv4_flowRun3Summer23BPixNanoAODv12-00481,JME,
